"V1" "V2" "V3"
"1" -15.3713087935652 -3.00385827262926 1
"2" -8.97265663151937 1.70022764785537 1
"3" -8.39236645117857 0.0540050976655891 1
"4" -10.2429553224417 2.09210509060906 1
"5" -16.6770990376773 -0.790631492404121 1
"6" -8.0910795144409 -0.261414639043771 1
"7" -2.82542716245605 2.08493740896286 1
"8" -11.4477160579753 -1.46355193664827 1
"9" -6.38164341523484 1.91557695863658 1
"10" -11.1084996418284 -0.0820734939040929 1
"11" -8.50309467663044 2.01969917748783 1
"12" -10.9470387497959 0.90944135149963 1
"13" -9.36419906483228 -1.5436922936775 1
"14" -12.8430469093991 -1.52351569338228 1
"15" -6.24987450931792 -0.797612142468039 1
"16" -9.54278342160945 -2.97971175594004 1
"17" -6.92164007870287 1.58721353525196 1
"18" -13.273086098705 0.615150885842709 1
"19" -3.62614435549502 3.377646646569 1
"20" -8.56649110997989 0.306088267398555 1
"21" -10.799540591846 1.39973653209263 1
"22" -14.6410040082372 -2.13317707481645 1
"23" -7.56268459122399 -1.05686012073546 1
"24" -9.26904044506531 -0.545192417085753 1
"25" -8.90459441252709 0.163119762869603 1
"26" -9.74495653645337 0.222397206021773 1
"27" -12.5716003115199 -0.973153618506087 1
"28" -8.00086617157147 0.799264291112418 1
"29" -1.17129655449528 2.25737341351002 1
"30" -15.8286278208241 -0.705582248746583 1
"31" -11.5439589503199 -1.18245966785279 1
"32" -7.85014677554879 0.558984833850306 1
"33" -11.4185845652654 0.152879476418708 1
"34" -4.4835985315863 2.25338828528679 1
"35" -13.5553906158223 0.648756193818154 1
"36" -9.42079716773892 0.239773278047602 1
"37" -5.21761872723386 1.25895474930646 1
"38" -14.7470791949377 0.225961234235204 1
"39" -5.62087668786956 0.966047592445874 1
"40" -12.4678531451569 2.61045611118028 1
"41" -10.392282250079 0.73353851574273 1
"42" -10.976919426144 -0.0757908035807986 1
"43" -8.9847661983599 2.55973779095726 1
"44" -10.0749253393059 1.71982697577673 1
"45" -7.71064668579646 -1.27058478802296 1
"46" -17.4948635825929 -1.01366408719166 1
"47" -4.00180603944977 1.20917946977486 1
"48" -10.1052384838563 0.855204085444595 1
"49" -14.9434738636368 -2.0997128291872 1
"50" -14.1377421321925 -1.67812559913699 1
"51" -10.4642902897067 -0.808753465168788 1
"52" -6.89434907932827 1.75908930905641 1
"53" -9.99576484734258 -1.527062014083 1
"54" -9.25063833015794 0.870546761537843 1
"55" -6.12095905335292 -0.204629880288005 1
"56" -8.65542506441101 -0.624579530071387 1
"57" -8.03361514698855 1.09163193655325 1
"58" -8.50996474024701 0.999276695645827 1
"59" -13.6403328086879 -1.02401270944128 1
"60" -9.59927103788299 -0.305884024558707 1
"61" -10.0120294640788 0.387916798018672 1
"62" -9.08473005479574 -0.924954923289672 1
"63" -8.12990626501328 1.33305702643637 1
"64" -14.0193869653103 -1.33859628826803 1
"65" -8.83959049446728 0.3241376832013 1
"66" 15.1979910336196 15.0752652018124 2
"67" 15.4819690883274 20.7418465094454 2
"68" 13.8185683167801 14.6459604098221 2
"69" 13.6376349924076 15.3005971730918 2
"70" 14.4188138036511 13.3760173988559 2
"71" 14.8547581807432 18.1909531455796 2
"72" 15.5727603908775 15.9527303727602 2
"73" 13.3474965694367 7.71945591396049 2
"74" 15.3777566376598 14.1225383692862 2
"75" 16.4575377719526 14.8560191017119 2
"76" 13.7219892520826 18.067486458824 2
"77" 14.2288694641204 13.3432360991337 2
"78" 14.172506550628 14.135473276023 2
"79" 15.2781020418093 11.5991116831347 2
"80" 14.4333740921987 20.3545212474715 2
"81" 15.4585280514057 15.0986729406705 2
"82" 13.9849656253208 12.7908895212013 2
"83" 18.4799807896362 21.2009785288937 2
"84" 14.6023604513122 16.8752202238191 2
"85" 15.6993549738785 17.0725180204029 2
"86" 14.9581839130779 18.3149889147337 2
"87" 15.8996262462001 17.2293045462013 2
"88" 13.6688722095865 9.46555901779557 2
"89" 16.1759891474462 17.1302860709297 2
"90" 13.8312926746266 10.3326260402519 2
"91" 16.3516111511021 13.6612234770855 2
"92" 13.6893595296173 12.1100396924238 2
"93" 14.4575150597572 13.190203510507 2
"94" 12.6223089889329 13.8951930163026 2
